Recency,Frequency,Monetary,Cluster
0.0663956639566395,0.0006433971368827,0.0017545313919566,0
0.924119241192412,0.0,0.000108849243866,4
0.2005420054200542,0.0042625060318481,0.0029439383019628,3
0.029810298102981,0.0132700659482065,0.0109991438018996,0
0.0663956639566395,0.006112272800386,0.0029400311580099,0
0.043360433604336,0.0127070934534341,0.0074713714784412,0
0.1056910569105691,0.0211516808750201,0.0403094877985574,0
0.4173441734417344,0.0031365610423033,0.0017448065622944,1
0.55420054200542,0.0016889174843171,0.0005970873291769,2
0.1002710027100271,0.0101335049059031,0.00446985874246,0
0.089430894308943,0.0040212321055171,0.001720262124952,0
0.2940379403794038,0.0021714653369792,0.0016392964634804,1
0.032520325203252,0.0745536432362876,0.2486430162022202,0
0.8888888888888888,0.0008042464211034,0.0003486480524591,4
0.0040650406504065,0.0296766929387164,0.0116997618397821,0
0.1517615176151761,0.0081228888531446,0.0034789072059163,3
0.521680216802168,0.0019301914106482,0.0008657852333504,2
0.0853658536585365,0.0022518899790895,0.0010333965452998,0
0.0203252032520325,0.0051471770950619,0.0018909199764593,0
0.1287262872628726,0.0137526138008685,0.0090050201464046,3
0.0,0.0131896413060961,0.004513680718248,0
0.2195121951219512,0.0073186424320411,0.0057488889941503,3
0.1056910569105691,0.0072382177899308,0.0029973301986219,0
0.2628726287262872,0.006112272800386,0.0023153872761086,3
0.0284552845528455,0.0024127392633102,0.0014213742186056,0
0.0338753387533875,0.0235644201383303,0.0136947288875841,0
0.0121951219512195,0.012224545600772,0.0106790850274388,0
0.0582655826558265,0.0008042464211034,0.0004413179337012,0
0.0474254742547425,0.0313656104230336,0.0179560287609857,0
0.056910569105691,0.0086054367058066,0.0087081460543422,0
0.0,0.0448769502975711,0.0289062213849038,0
0.1138211382113821,0.0055493003056136,0.001899233414914,3
0.1070460704607046,0.008927135274248,0.0239694331219505,0
0.1341463414634146,0.0012063696316551,0.0008761124860891,3
0.0013550135501355,0.0452790735081228,0.0218307795643772,0
0.018970189701897,0.0078011902847032,0.0050032957705906,0
0.924119241192412,0.0056297249477239,0.0019671351016711,4
0.6260162601626016,0.0024931639054206,0.0014788625921845,2
0.4959349593495935,0.0008042464211034,0.0002987157854674,2
0.0040650406504065,0.0008846710632137,0.0002961511843706,0
0.991869918699187,0.0016084928422068,0.0008353198377712,4
0.0284552845528455,0.0141547370114203,0.0086154417489243,0
0.029810298102981,0.0018497667685378,0.0007486913993813,0
0.0772357723577235,0.0045842046002895,0.0017251847820908,0
0.3292682926829268,0.0020106160527585,0.0008201387762453,1
0.059620596205962,0.0016889174843171,0.0007735972905695,0
0.029810298102981,0.0160849284220685,0.0083235763744402,0
0.2113821138211382,0.0028952871159723,0.001184535889131,3
0.013550135501355,0.0410165674762747,0.0218075088215392,0
0.021680216802168,0.0016889174843171,0.0007411008686183,0
0.1815718157181571,0.0033778349686343,0.00121704952317,3
0.075880758807588,0.0031365610423033,0.0287093839477038,0
0.0989159891598916,0.0181759691169374,0.0101206216235047,0
0.059620596205962,0.0099726556216824,0.0054752340086622,0
0.089430894308943,0.0067556699372687,0.005156586625409,0
0.0962059620596205,0.0066752452951584,0.0030594314117574,0
0.8197831978319783,0.0017693421264275,0.0007820484257273,4
0.6178861788617886,0.0013672189158758,0.0005622328511837,2
0.1273712737127371,0.0027344378317516,0.0014232331240986,3
0.024390243902439,0.0049059031687308,0.002047532764242,0
0.0718157181571815,0.006594820653048,0.0023146471563289,0
0.013550135501355,0.0022518899790895,0.0020861911136606,0
0.0230352303523035,0.0036995335370757,0.0012774639516915,0
0.924119241192412,0.0,9.764417464458414e-05,4
0.573170731707317,0.0006433971368827,0.0002285765272836,2
0.2533875338753387,0.011983271674441,0.0063181099530206,3
0.7073170731707317,0.0060318481582756,0.0052850404373908,2
0.9336043360433603,0.0017693421264275,0.0003648102029952,4
0.002710027100271,0.0912819687952388,0.0687075395003647,0
0.043360433604336,0.0675566993726878,0.0279684207757887,0
0.0392953929539295,0.0133504905903168,0.0067609941867205,0
0.0230352303523035,0.0568602219720122,0.02129608605383,0
0.0718157181571815,0.0048254785266205,0.00197877047309,0
0.0203252032520325,0.0412578414026057,0.0242413496865609,0
0.029810298102981,0.0452790735081228,0.0348998662689618,0
0.0040650406504065,0.0028148624738619,0.0011721259737566,0
0.0149051490514905,0.0024127392633102,0.0009074212739754,0
0.037940379403794,0.0193823387485925,0.0094061478548643,0
0.029810298102981,0.0304809393598198,0.0209738069200304,0
0.7804878048780488,0.0163262023483995,0.0407778459223462,4
0.0230352303523035,0.0110181759691169,0.0087733110191235,0
0.043360433604336,0.037799581791861,0.0109367327711819,0
0.7168021680216802,0.0026540131896413,0.0012187879440477,4
0.5840108401084011,0.0038603828212964,0.0017853754534696,2
0.989159891598916,8.042464211034261e-05,0.000491060867726,4
0.0121951219512195,0.0043429306739585,0.002235265006944,0
0.4552845528455284,0.0011259449895447,0.0005764844599631,1
0.0067750677506775,0.0370757600128679,0.0169085355156975,0
0.051490514905149,0.0020106160527585,0.0007924445268176,0
0.0853658536585365,0.003297410326524,0.0012310257385431,0
0.2235772357723577,0.0016889174843171,0.0007465571004819,3
0.0203252032520325,0.0086054367058066,0.0031244586798356,0
0.8672086720867209,0.0012867942737654,0.0006151600214696,4
0.8401084010840109,0.000723821778993,7.803960652891672e-05,4
0.1097560975609756,0.0045037799581791,0.0107549731229805,0
0.0284552845528455,0.0017693421264275,0.0006948519884367,0
0.7588075880758808,0.0020910406948689,0.0006776743247147,4
0.0311653116531165,0.0116615731059996,0.010250159797024,0
0.4552845528455284,0.0119028470323307,0.0037339731364747,1
0.1287262872628726,0.01174199774811,0.0064095577760219,3
0.7913279132791328,8.042464211034261e-05,0.0019380810972995,4
0.024390243902439,0.0015280682000965,0.0013409077076831,0
0.5528455284552846,0.003297410326524,0.0016440986360039,2
0.3143631436314363,0.0017693421264275,0.0001265088460493,1
0.1815718157181571,0.0039408074634067,0.0031740122808935,3
0.035230352303523,0.0053884510213929,0.0006848345532802,0
0.3848238482384823,0.000482547852662,0.0003037933513973,1
0.1924119241192411,0.0115811484638893,0.0089124535376899,3
0.5799457994579946,0.0152002573588547,0.0053082423318771,2
0.089430894308943,0.0024127392633102,0.0002275093778339,0
0.1517615176151761,0.0027344378317516,0.0010538789298983,3
0.3617886178861789,0.0066752452951584,0.0027500785559691,1
0.4783197831978319,0.0012063696316551,0.000660427812641,2
0.1043360433604336,0.005870998874055,0.0045588280248041,0
0.037940379403794,0.0223580505066752,0.004271351732734,0
0.0,0.0098922309795721,0.0035403371476238,0
0.0853658536585365,0.003056136400193,0.0012333149462335,0
0.1070460704607046,0.0121441209586617,0.0045341114665828,0
0.1924119241192411,0.0029757117580826,0.0010321744870591,3
0.0528455284552845,0.0008846710632137,0.0003317113579676,0
0.0257452574525745,0.0199453112433649,0.0074913030762269,0
0.0121951219512195,0.0192214894643718,0.0191503583281306,0
0.6747967479674797,0.0047450538845102,0.0016759926348787,2
0.0,0.0056297249477239,0.0022662467651602,0
0.1097560975609756,0.0024931639054206,0.0012659662769758,0
0.0121951219512195,0.0073186424320411,0.0033279227708762,0
0.7154471544715447,0.0016084928422068,0.0005447281577916,4
0.0799457994579945,0.0126266688113237,0.0064704713550925,0
0.018970189701897,0.0101335049059031,0.0033274408324151,0
0.040650406504065,0.0012063696316551,0.0006021304709309,0
0.8495934959349594,0.0057101495898343,0.0023544242914609,4
0.1761517615176151,0.0049863278108412,0.0018747061896595,3
0.1233062330623306,0.0026540131896413,0.0012329879165635,3
0.0582655826558265,0.020910406948689,0.0216903805633943,0
0.5528455284552846,0.0033778349686343,0.001261542770386,2
0.0392953929539295,0.0026540131896413,0.0011023481694187,0
0.029810298102981,0.0404535949815023,0.0193029262752573,0
0.0257452574525745,0.0619269744249638,0.0383046238002142,0
0.0392953929539295,0.0041016567476274,0.0016888156403626,0
0.6558265582655827,0.003056136400193,0.0008294160916222,2
0.6070460704607046,0.0033778349686343,0.0016872149161881,2
0.048780487804878,0.0014476435579861,0.0006414945159534,0
0.1016260162601626,0.0039408074634067,0.0017218800612144,0
0.062330623306233,0.0054688756635032,0.0019991840093369,0
0.2669376693766938,0.0016084928422068,0.0006602212675862,3
0.2249322493224932,0.0003216985684413,0.0001638590767876,3
0.7791327913279132,0.0038603828212964,0.0027120742658906,4
0.1070460704607046,0.0045037799581791,0.0016606738766496,0
0.483739837398374,0.000723821778993,0.0002891630766841,2
0.051490514905149,0.0015280682000965,0.0007535796323442,0
0.010840108401084,0.0190606401801512,0.0079326210099282,0
0.6070460704607046,0.0020106160527585,0.0008063863180149,2
0.924119241192412,0.0,0.0002224318119041,4
0.067750677506775,0.0094901077690204,0.0010319679420043,0
0.021680216802168,0.0041820813897378,0.0311472352292058,0
0.0094850948509485,0.0008042464211034,0.0004646575248907,0
0.4200542005420054,0.0016084928422068,0.0009668201893109,1
0.0067750677506775,0.0083641627794756,0.0036730767694921,0
0.4092140921409214,0.0012063696316551,0.0004111107194404,1
0.010840108401084,0.0165674762747305,0.008549106362166,0
0.5528455284552846,0.0009650957053241,0.0004289940787663,2
0.3536585365853658,0.0016084928422068,0.0007864202960534,1
0.3902439024390244,0.0006433971368827,0.0002511587866056,1
0.1165311653116531,0.0014476435579861,0.0006052630709283,3
0.029810298102981,0.0446356763712401,0.020254290009636,0
0.8726287262872628,0.0003216985684413,0.000120484615285,4
0.002710027100271,0.015039408074634,0.0070994526831441,0
0.924119241192412,0.0,0.0001334281053842,4
0.0528455284552845,0.0026540131896413,0.0008943572992609,0
0.010840108401084,0.0047450538845102,0.0017563558732738,0
0.3075880758807588,0.0094901077690204,0.0012348123978806,1
0.4268292682926829,0.0008042464211034,0.0003759980601288,1
0.6192411924119241,0.0029757117580826,0.0010720032584547,2
0.0474254742547425,0.0113398745375583,0.0036880684980511,0
0.0474254742547425,0.0238861187067717,0.0027833667339636,0
0.0284552845528455,0.0137526138008685,0.007990625746144,0
0.1056910569105691,0.0022518899790895,0.0007580547751977,0
0.3333333333333333,0.0045842046002895,0.0018122607347661,1
0.0528455284552845,0.0011259449895447,0.0003403001898286,0
0.3224932249322493,0.0082033134952549,0.003408681887293,1
0.002710027100271,0.0357889657391024,0.0233939469630854,0
0.0040650406504065,0.0076403410004825,0.0040244443318391,0
0.3170731707317073,0.0069165192214894,0.0035114380520432,1
0.0230352303523035,0.0074794917162618,0.0035502857344287,0
0.0094850948509485,0.000241273926331,0.0002478540657292,0
0.0528455284552845,0.0036191088949654,0.0016502605634714,0
0.037940379403794,0.0143960109377513,0.0080822112658485,0
0.2859078590785908,0.0053884510213929,0.0169784510167386,1
0.4295392953929539,0.0053884510213929,0.0023046125090845,1
0.1246612466124661,0.0064339713688274,0.0044452970930298,3
0.1463414634146341,0.0016084928422068,0.0007196373950097,3
0.0501355013550135,0.0159240791378478,0.0087611420729798,0
0.6829268292682927,0.0014476435579861,0.0005146758523219,2
0.0691056910569105,0.0020910406948689,0.0010641717584612,0
0.0257452574525745,0.0164870516326202,0.0065599053638098,0
0.0121951219512195,0.0164870516326202,0.0078041155616827,0
0.0392953929539295,0.0106160527585652,0.0039531346516782,0
0.037940379403794,0.0103747788322341,0.0085499669665609,0
0.2560975609756097,0.0026540131896413,0.0011725907001299,3
0.078590785907859,0.0008846710632137,0.000263551489892,0
0.0284552845528455,0.0001608492842206,0.0012723175374101,0
0.1070460704607046,0.0012063696316551,0.0004374968501879,0
0.5094850948509485,0.0060318481582756,0.0021221643773671,2
0.924119241192412,0.0,3.614538458551502e-05,4
0.08130081300813,0.0080424642110342,0.0027186664955555,0
0.5474254742547425,0.0012063696316551,0.0007156614027052,2
0.1056910569105691,0.0139938877271996,0.0059138324324756,0
0.029810298102981,0.0084445874215859,0.0036137467025082,0
0.070460704607046,0.0051471770950619,0.0020539528730279,0
0.1002710027100271,0.0014476435579861,0.0012117998363612,0
0.0772357723577235,0.0261380086858613,0.0117341171672263,0
0.3753387533875338,0.0015280682000965,0.0005432134940565,1
0.002710027100271,0.0216342287276821,0.009881425237988,0
0.1287262872628726,0.0042625060318481,0.0019468592621274,3
0.0392953929539295,0.0032169856844137,0.0006075522786188,0
0.0284552845528455,0.0008042464211034,0.000305187530517,0
0.021680216802168,0.0079620395689239,0.0065085444935226,0
0.018970189701897,0.0073186424320411,0.0023054042651278,0
0.0013550135501355,0.0607206047933086,0.0418446511302558,0
0.3143631436314363,0.0008042464211034,0.0003099897030405,1
0.3739837398373983,0.0139134630850892,0.0064508151507131,1
0.1436314363143631,0.0029757117580826,0.0011035185913957,3
0.2859078590785908,0.0146372848640823,0.0088898368541921,1
0.0311653116531165,0.0235644201383303,0.0113952283686052,0
0.013550135501355,0.0184172430432684,0.0077084852013222,0
0.005420054200542,0.0032169856844137,0.0013536618648154,0
0.521680216802168,0.003538684252855,0.002682021960421,2
0.0121951219512195,0.0050667524529515,0.0021874498267637,0
0.0772357723577235,0.0146372848640823,0.0059925088862567,0
0.7046070460704607,0.0027344378317516,0.0013853665307233,2
0.078590785907859,0.0245295158436544,0.0097732989018137,0
0.7249322493224932,0.0015280682000965,0.0008433923069953,4
0.1205962059620596,0.0143155862956409,0.005043847449678,3
1.0,0.0,0.0002426904393598,4
0.0907859078590785,0.04930030561364,0.0142581665849207,0
0.0447154471544715,0.0037799581791861,0.0015860766877002,0
0.3224932249322493,0.0050667524529515,0.002258862779452,1
0.0311653116531165,0.0041820813897378,0.0020216974203073,0
0.1558265582655826,0.000723821778993,0.0003199727140212,3
0.0338753387533875,0.0036995335370757,0.0017440320183389,0
0.1734417344173441,0.0040212321055171,0.0142943291815941,3
0.1747967479674796,0.0088467106321376,0.0033021218511173,3
0.0447154471544715,0.0127875180955444,0.0060918742696911,0
0.005420054200542,0.003538684252855,0.0023184166035786,0
0.029810298102981,0.0417403892552678,0.0291840416956632,0
0.2086720867208672,0.0051471770950619,0.0019139841742425,3
0.1449864498644986,0.00940968312691,0.0039495717494834,3
0.0040650406504065,0.0015280682000965,0.0005412168918604,0
0.4525745257452574,0.0023323146211999,0.0006501866203418,1
0.4485094850948509,0.0040212321055171,0.0017505209754764,1
0.2005420054200542,0.0068360945793791,0.007161657168807,3
0.013550135501355,0.0029757117580826,0.0010361332672756,0
0.573170731707317,0.0012063696316551,0.0004498379172106,2
0.0230352303523035,0.0197844619591442,0.0110292133194571,0
0.0149051490514905,0.0036995335370757,0.0028282558592012,0
0.024390243902439,0.0028148624738619,0.0011808352902329,0
0.0392953929539295,0.0003216985684413,0.0001578004218476,0
0.0149051490514905,0.0009650957053241,0.0004218682743766,0
0.5907859078590786,0.0008042464211034,0.0002788358239454,2
0.0,0.0313656104230336,0.01157777977285,0
0.8455284552845529,0.000723821778993,0.0004120573842748,4
0.010840108401084,0.003538684252855,0.0104478062023552,0
0.4390243902439024,0.0012867942737654,0.000539771076477,1
0.5338753387533876,0.0024127392633102,0.0021487914773451,2
0.078590785907859,0.0025735885475309,0.0010673732068102,0
0.0149051490514905,0.0430271835290333,0.0195925712904026,0
0.2032520325203252,0.0080424642110342,0.0047230485554376,3
0.013550135501355,0.009168409200579,0.006472244200146,0
0.8211382113821138,0.003538684252855,0.0045138373482479,4
0.4457994579945799,0.0016889174843171,0.0007522543015761,1
0.0067750677506775,0.005870998874055,0.0021171212356131,0
0.051490514905149,0.006594820653048,0.0033918140411531,0
0.7493224932249323,0.008927135274248,0.001647627114023,4
0.032520325203252,0.0085250120636963,0.0048935514981539,0
0.7520325203252033,0.0016084928422068,0.0006800495928446,4
0.056910569105691,0.0301592407913784,0.0590050683402507,0
0.078590785907859,0.0037799581791861,0.001915739807208,0
0.0,0.0041820813897378,0.0015160579141317,0
0.018970189701897,0.1144442657230175,0.0513518511531685,0
0.0040650406504065,0.0794595464050185,0.0395021203915323,0
0.005420054200542,0.0390863760656265,0.0200240266977383,0
0.0094850948509485,0.0083641627794756,0.0039306040286199,0
0.037940379403794,0.0125462441692134,0.0049279584618617,0
0.502710027100271,0.000482547852662,0.0001534285515215,2
0.6504065040650406,0.0100530802637928,0.003681510692562,2
0.1531165311653116,0.0136721891587582,0.0083888446117489,3
0.0338753387533875,0.0057101495898343,0.0021473972982254,0
0.2777777777777778,0.0012063696316551,0.0006695674313148,1
0.037940379403794,0.003056136400193,0.002014502767566,0
0.8631436314363143,0.0009650957053241,0.0001909681152268,4
0.1720867208672086,0.0062731220846067,0.002931252993182,3
0.0948509485094851,0.006594820653048,0.0031727902226528,0
0.0094850948509485,0.0046646292423998,0.0024219473122842,0
0.5880758807588076,0.0038603828212964,0.0014663149801069,2
0.037940379403794,0.0032169856844137,0.0016482123250115,0
0.7994579945799458,0.0012063696316551,0.0005847806863299,4
0.5650406504065041,0.0032169856844137,0.0010983205408506,2
0.0094850948509485,0.0214733794434614,0.008502754209457,0
0.1070460704607046,0.01174199774811,0.0042107823954214,0
0.0257452574525745,0.0008846710632137,0.0003769447249632,0
0.0962059620596205,0.005870998874055,0.0017324482831837,0
0.0094850948509485,0.0069969438635998,0.0040290743834836,0
0.0203252032520325,0.0480939359819848,0.0202450299063469,0
0.3943089430894309,0.0025735885475309,0.0010386118079329,1
0.0392953929539295,0.023725269422551,0.0088085613751384,0
0.0203252032520325,0.0393276499919575,0.0521384435701009,0
0.1300813008130081,0.006112272800386,0.0019777033236404,3
0.8279132791327913,0.0047450538845102,0.0023047846299635,4
0.037940379403794,0.0205082837381373,0.0115717383299978,0
0.0,0.0029757117580826,0.0014605317185732,0
0.0121951219512195,0.0558951262666881,0.0242582175327009,0
0.1436314363143631,0.0015280682000965,0.000590994250061,3
0.0040650406504065,0.0054688756635032,0.0018132762479521,0
0.2046070460704607,0.0056297249477239,0.0022529073970393,3
0.0962059620596205,0.0014476435579861,0.0004100779941666,0
0.0067750677506775,0.003056136400193,0.0011100936089727,0
0.002710027100271,0.0384429789287437,0.013403534784528,0
0.0420054200542005,0.0191410648222615,0.0069073485701161,0
0.1151761517615176,0.0041820813897378,0.0017171295249546,3
0.0040650406504065,0.0054688756635032,0.0012479968572104,0
0.0067750677506775,0.0102943541901238,0.0039889357945058,0
0.502710027100271,0.0084445874215859,0.0039015672363362,2
0.037940379403794,0.0143155862956409,0.0069099648074766,0
0.013550135501355,0.0162457777062892,0.0097756569578557,0
0.0962059620596205,0.0048254785266205,0.0018419860105657,0
0.1531165311653116,0.0020106160527585,0.0007797247938611,3
0.7059620596205962,0.0036995335370757,0.0014273123889303,2
0.0311653116531165,0.0315264597072543,0.0443653786149859,0
0.2425474254742547,0.0008846710632137,0.0004066527886749,3
0.3170731707317073,0.0125462441692134,0.0041737075580894,1
0.4769647696476964,0.0014476435579861,0.0011009712023868,2
0.4268292682926829,0.0033778349686343,0.0013418027362538,1
0.4498644986449864,0.000241273926331,0.00040276285681,1
0.6747967479674797,8.042464211034261e-05,0.0063865452145025,2
0.5040650406504065,0.0008042464211034,0.0002673897854933,2
0.1056910569105691,0.0070773685057101,0.0046932716433743,0
0.0853658536585365,0.0020910406948689,0.0007359888785126,0
0.7168021680216802,0.0012063696316551,0.0006989312532685,4
0.8468834688346883,0.0053080263792826,0.0020680667851041,4
0.1815718157181571,0.0104552034743445,0.0009296765036273,3
0.0691056910569105,0.0271835290332958,0.0435759462035504,0
0.6585365853658537,0.0017693421264275,0.0015928238261562,2
0.7317073170731707,0.0012867942737654,0.0004381336974401,4
0.002710027100271,0.0199453112433649,0.0153161419917387,0
0.0,0.5296766929387164,0.0921528989700011,0
0.0040650406504065,0.0271031043911854,0.0118717966583213,0
0.1734417344173441,0.0011259449895447,0.0004748470809262,3
0.6016260162601627,0.0049059031687308,0.000461748682036,2
0.1097560975609756,0.0041820813897378,0.0075161401190635,0
0.029810298102981,0.0157632298536271,0.0368844544277614,0
0.3184281842818428,0.0049863278108412,0.0051821121517615,1
0.3794037940379404,0.0049863278108412,0.009012696737607,1
0.1165311653116531,0.000241273926331,0.0001929130811592,3
0.0203252032520325,0.0291941450860543,0.0134850684449002,0
0.1571815718157181,0.0250924883384268,0.0170455437353645,3
0.070460704607046,0.0242078172752131,0.0086417418192323,0
0.6165311653116531,0.0016084928422068,0.0005986364170877,2
0.6192411924119241,0.0020910406948689,0.0013476204219632,2
0.0094850948509485,0.0054688756635032,0.0032677493115853,0
0.1869918699186991,0.0013672189158758,0.0008504148388576,3
0.4281842818428184,0.003538684252855,0.0029155211448434,1
0.6395663956639567,0.0053884510213929,0.0024175754419582,2
0.0040650406504065,0.0322502814862473,0.0153514439840172,0
0.508130081300813,0.0033778349686343,0.0016348385327149,2
0.6097560975609756,0.000723821778993,0.000290350710749,2
0.3224932249322493,0.0024931639054206,0.0019683743719997,1
0.2845528455284553,0.0021714653369792,0.0055878182756021,1
0.6571815718157181,0.0011259449895447,0.0004858972413567,2
0.0799457994579945,0.0043429306739585,0.0015361272086206,0
0.7642276422764228,0.0004021232105517,0.0002138601921309,4
0.7249322493224932,0.0004021232105517,0.0001698833075519,4
0.0230352303523035,0.0064339713688274,0.0029021645646346,0
0.9037940379403794,0.000241273926331,9.552708783314684e-05,4
0.6192411924119241,0.0020106160527585,0.0008940819058545,2
0.0257452574525745,0.0090879845584687,0.0030563160238479,0
0.0501355013550135,0.0215538040855718,0.0111432950380442,0
0.8102981029810298,0.0015280682000965,0.0005807358456739,4
0.0853658536585365,0.0019301914106482,0.001422992154868,0
0.005420054200542,0.0181759691169374,0.0079489552813432,0
0.002710027100271,0.0066752452951584,0.0038312558572735,0
0.0121951219512195,0.0102943541901238,0.0030347492777119,0
0.4932249322493225,0.0044233553160688,0.0018940181522809,2
0.8252032520325203,0.0013672189158758,0.0012539006033594,4
0.0121951219512195,0.0034582596107447,0.001483991794378,0
0.6273712737127372,0.0020106160527585,0.0007657657905759,2
0.0880758807588075,0.0005629724947723,0.0004704924226881,0
0.2601626016260162,0.0028952871159723,0.001018697422235,3
0.505420054200542,0.0021714653369792,0.0014862810020684,2
0.3468834688346883,0.0036995335370757,0.0014234568812412,1
0.4525745257452574,0.0034582596107447,0.0015241820196195,1
0.0718157181571815,0.003538684252855,0.0014809452548201,0
0.024390243902439,0.0010455203474344,0.0007409459598272,0
0.8509485094850948,0.000482547852662,0.0006557805489086,4
0.494579945799458,0.0023323146211999,0.0009502449486652,2
0.013550135501355,0.0025735885475309,0.014649087525257,0
0.7168021680216802,0.0011259449895447,0.0003775471480396,4
0.6368563685636857,0.0026540131896413,0.0010056162354327,2
0.6775067750677507,0.0039408074634067,0.0018448260050688,2
0.2520325203252032,0.0110181759691169,0.0041591633438157,3
0.532520325203252,0.0043429306739585,0.0018809541775665,2
0.6300813008130082,0.0052276017371722,0.0005600297039328,2
0.516260162601626,0.0045842046002895,0.002469848552904,2
0.5894308943089431,0.0053080263792826,0.0049552912574435,2
0.518970189701897,0.0012063696316551,0.0005686013237059,2
0.048780487804878,0.0036995335370757,0.0013368628670271,0
0.2398373983739837,0.0064339713688274,0.0030223393623375,3
0.7235772357723578,0.0024931639054206,0.0009208294904478,4
0.3523035230352303,0.0044233553160688,0.0017795577677601,1
0.059620596205962,0.0011259449895447,0.0003952583864865,0
0.6788617886178862,0.003538684252855,0.0029050561954015,2
0.1368563685636856,8.042464211034261e-05,0.0002167346108099,3
0.1991869918699187,0.0036995335370757,0.0018304366995862,3
0.1287262872628726,0.0022518899790895,0.0009848756695157,3
0.3807588075880759,0.0019301914106482,0.0011893208495666,1
0.3536585365853658,0.0010455203474344,0.0026542416505538,1
0.6205962059620597,0.0014476435579861,0.0009303477750553,2
0.0040650406504065,0.0127875180955444,0.0046292254643063,0
0.2899728997289973,0.0009650957053241,0.0003800429007848,1
0.0948509485094851,0.0036191088949654,0.0016332205964525,0
0.1002710027100271,0.0013672189158758,0.0111904389467964,0
0.0799457994579945,0.0019301914106482,0.0006835264345999,0
0.7059620596205962,0.0018497667685378,0.0008926705146469,2
0.002710027100271,0.0125462441692134,0.0048206755179943,0
0.0067750677506775,0.0019301914106482,0.0007403779609266,0
0.002710027100271,0.0044233553160688,0.0017534126062433,0
0.4552845528455284,0.0014476435579861,0.0006631817467047,1
0.0501355013550135,0.0029757117580826,0.0117294182672301,0
0.3550135501355013,0.0016889174843171,0.0007764544971605,1
0.043360433604336,0.0020910406948689,0.0006592746027518,0
0.1964769647696476,0.0018497667685378,0.000718398124681,3
0.3821138211382114,0.0013672189158758,0.0005376712017534,1
0.5785907859078591,0.0493807302557503,0.0103217965068549,2
0.0799457994579945,0.0329741032652404,0.0112906649346257,0
0.2344173441734417,0.0069969438635998,0.0011405762166398,3
0.0447154471544715,0.0285507479491716,0.0051221624496133,0
